Postal Code,Place Name,State,County,Latitude,Longitude
441-8021,Shirakawachou,Aichiken,Toyohashishi,34.761,137.3803
441-8022,Nogurochou,Aichiken,Toyohashishi,34.7589,137.3822
441-8023,Yatoorichou,Aichiken,Toyohashishi,34.7586,137.3805
441-8025,Haneichou,Aichiken,Toyohashishi,34.7548,137.3781
441-8026,Haneinishimachi,Aichiken,Toyohashishi,34.7552,137.3733
441-8027,Nishikimachi,Aichiken,Toyohashishi,34.7581,137.3743
441-8028,Tachibanachou,Aichiken,Toyohashishi,34.7602,137.3766
441-8029,Haneihonmachi,Aichiken,Toyohashishi,34.758,137.3767
441-8031,Nakagouchou,Aichiken,Toyohashishi,34.7554,137.3809
441-8032,Hananakachou,Aichiken,Toyohashishi,34.7557,137.3842
441-8033,Irifunechou,Aichiken,Toyohashishi,34.7526,137.3836
441-8034,Matsumurachou,Aichiken,Toyohashishi,34.7515,137.3832
441-8035,Yuurakuchou,Aichiken,Toyohashishi,34.7503,137.3836
441-8036,Higashihashirachou,Aichiken,Toyohashishi,34.7489,137.3832
441-8037,Nakahashirachou,Aichiken,Toyohashishi,34.7482,137.3818
441-8038,Douzakachou,Aichiken,Toyohashishi,34.7498,137.3788
441-8039,Nishihashirachou,Aichiken,Toyohashishi,34.7514,137.3802
441-8041,Yagyuuchou,Aichiken,Toyohashishi,34.7528,137.3878
441-8042,Koikechou,Aichiken,Toyohashishi,34.7493,137.3888
441-8043,Takashiishidukachou,Aichiken,Toyohashishi,34.7448,137.3906
441-8044,Minamikoikechou,Aichiken,Toyohashishi,34.7461,137.3889
441-8045,Kitaokachou,Aichiken,Toyohashishi,34.7431,137.3859
441-8046,Fukuokachou,Aichiken,Toyohashishi,34.7464,137.3863
441-8047,Kamodachou,Aichiken,Toyohashishi,34.7493,137.3859
441-8048,Nishikoikechou,Aichiken,Toyohashishi,34.7518,137.3861
441-8051,Hashira4banchou,Aichiken,Toyohashishi,34.7498,137.3747
441-8052,Hashira3banchou,Aichiken,Toyohashishi,34.7485,137.3767
441-8053,Hashira2banchou,Aichiken,Toyohashishi,34.7465,137.38
441-8054,Hashira1banchou,Aichiken,Toyohashishi,34.7457,137.3837
441-8055,Hashira9banchou,Aichiken,Toyohashishi,34.744,137.3828
441-8056,Hashira8banchou,Aichiken,Toyohashishi,34.7432,137.3789
441-8057,Hashira7banchou,Aichiken,Toyohashishi,34.7451,137.3769
441-8058,Hashira6banchou,Aichiken,Toyohashishi,34.7469,137.3746
441-8059,Hashira5banchou,Aichiken,Toyohashishi,34.748,137.3725
441-8061,Fujisawachou,Aichiken,Toyohashishi,34.7451,137.3719
441-8062,Higashikohamachou,Aichiken,Toyohashishi,34.7423,137.3757
441-8063,Hashirachou,Aichiken,Toyohashishi,34.7427,137.3812
441-8064,Tomimotochou,Aichiken,Toyohashishi,34.7433,137.3849
441-8065,Nakahamachou,Aichiken,Toyohashishi,34.7409,137.3731
441-8066,Ogasakichou,Aichiken,Toyohashishi,34.739,137.3667
441-8067,Kohamachou,Aichiken,Toyohashishi,34.7398,137.368
441-8068,Kaminowachou,Aichiken,Toyohashishi,34.7419,137.3677
441-8069,Shiozakichou,Aichiken,Toyohashishi,34.7439,137.3697
441-8071,Ooyamachou,Aichiken,Toyohashishi,34.7256,137.3583
441-8072,Funatochou,Aichiken,Toyohashishi,34.7222,137.3488
441-8073,Oosakichou,Aichiken,Toyohashishi,34.714,137.3428
441-8074,Akemichou,Aichiken,Toyohashishi,34.7129,137.3263
441-8075,Jinnofutouchou,Aichiken,Toyohashishi,34.7321,137.3336
441-8076,Jinnonishimachi,Aichiken,Toyohashishi,34.7386,137.3154
441-8077,Jinnoshindenchou,Aichiken,Toyohashishi,34.7433,137.3454
441-8081,Nishihadachou,Aichiken,Toyohashishi,34.7598,137.3718
441-8082,Oukanchou,Aichiken,Toyohashishi,34.7568,137.3704
441-8083,Higashiwaki,Aichiken,Toyohashishi,34.7528,137.3656
441-8084,Ichiba,Aichiken,Toyohashishi,34.7501,137.3597
441-8085,Aotakechou,Aichiken,Toyohashishi,34.7619,137.3479
441-8086,Tonyachou,Aichiken,Toyohashishi,34.7634,137.3357
441-8087,Murochou,Aichiken,Toyohashishi,34.7537,137.3629
441-8088,Muroichibachou,Aichiken,Toyohashishi,34.7482,137.3584
441-8089,Murooonishichou,Aichiken,Toyohashishi,34.7534,137.3558
441-8090,Murokumonchou,Aichiken,Toyohashishi,34.7536,137.3596
441-8091,Murosuijinchou,Aichiken,Toyohashishi,34.7578,137.3573
441-8092,Murosotogamichou,Aichiken,Toyohashishi,34.757,137.3618
441-8093,Muronakamurachou,Aichiken,Toyohashishi,34.7501,137.3563
441-8102,Yamada1banchou,Aichiken,Toyohashishi,34.7444,137.3953
441-8103,Yamada3banchou,Aichiken,Toyohashishi,34.7415,137.3983
441-8104,Yamada2banchou,Aichiken,Toyohashishi,34.7411,137.3951
441-8105,Kitayamachou,Aichiken,Toyohashishi,34.7374,137.3961
441-8106,Yayoichou,Aichiken,Toyohashishi,34.7336,137.3945
441-8107,Minamisakaechou,Aichiken,Toyohashishi,34.7355,137.3852
441-8108,Machihatachou,Aichiken,Toyohashishi,34.7383,137.3874
441-8109,Komatsuchou,Aichiken,Toyohashishi,34.7412,137.3918
441-8111,Ejimachou,Aichiken,Toyohashishi,34.7372,137.4049
441-8112,Makinochou,Aichiken,Toyohashishi,34.7357,137.4019
441-8113,Nishimiyukichou,Aichiken,Toyohashishi,34.7283,137.4108
441-8114,Fujinamichou,Aichiken,Toyohashishi,34.7246,137.4226
441-8115,Higashitakadachou,Aichiken,Toyohashishi,34.7132,137.4294
441-8116,Takadachou,Aichiken,Toyohashishi,34.7193,137.4178
441-8117,Hamamichichou,Aichiken,Toyohashishi,34.7201,137.4037
441-8121,Hatakedachou,Aichiken,Toyohashishi,34.7085,137.3943
441-8122,Tenpakuchou,Aichiken,Toyohashishi,34.7075,137.4133
441-8123,Wakamatsuchou,Aichiken,Toyohashishi,34.6902,137.3939
441-8124,Noyorichou,Aichiken,Toyohashishi,34.7024,137.3865
441-8125,Noyoridai,Aichiken,Toyohashishi,34.6978,137.3745
441-8131,Higashiooshimizuchou,Aichiken,Toyohashishi,34.6848,137.3773
441-8132,Minamiooshimizuchou,Aichiken,Toyohashishi,34.6898,137.3636
441-8133,Ooshimizuchou,Aichiken,Toyohashishi,34.699,137.3585
441-8134,Uetachou,Aichiken,Toyohashishi,34.7079,137.3663
441-8135,Fujimidai,Aichiken,Toyohashishi,34.679,137.363
441-8141,Kusamachou,Aichiken,Toyohashishi,34.7339,137.3785
441-8142,Mukoukusamachou,Aichiken,Toyohashishi,34.7265,137.3771
441-8143,Matsuichou,Aichiken,Toyohashishi,34.7232,137.3753
441-8144,Isobeshitajichou,Aichiken,Toyohashishi,34.7191,137.3681
441-8145,Komagatachou,Aichiken,Toyohashishi,34.7274,137.3654
441-8146,Shiroyamachou,Aichiken,Toyohashishi,34.726,137.3699
441-8147,Uchibarichou,Aichiken,Toyohashishi,34.7292,137.3764
441-8148,Itsushikichou,Aichiken,Toyohashishi,34.7298,137.3717
441-8149,Nakanochou,Aichiken,Toyohashishi,34.734,137.3735
441-8151,Akebonochou,Aichiken,Toyohashishi,34.7278,137.3987
441-8152,Sanbongichou,Aichiken,Toyohashishi,34.7238,137.3958
441-8153,Takashihongouchou,Aichiken,Toyohashishi,34.7187,137.3937
441-8154,Nishitakashichou,Aichiken,Toyohashishi,34.7187,137.3859
441-8155,Ashiharachou,Aichiken,Toyohashishi,34.7209,137.3793
441-8157,Uenochou,Aichiken,Toyohashishi,34.7238,137.3891
442-0001,Chigirichou,Aichiken,Toyokawashi,34.8613,137.3764
442-0002,Rokkakuchou,Aichiken,Toyokawashi,34.849,137.3796
442-0003,Nagakusachou,Aichiken,Toyokawashi,34.8474,137.385
442-0004,Taruichou,Aichiken,Toyokawashi,34.8419,137.3929
442-0005,Honnogahara,Aichiken,Toyokawashi,34.8382,137.4036
442-0006,Sanzougochou,Aichiken,Toyokawashi,34.8398,137.3866
442-0007,Oosakichou,Aichiken,Toyokawashi,34.8432,137.3759
442-0008,Minamichigiri,Aichiken,Toyokawashi,34.8499,137.3724
442-0011,Higashiakebonochou,Aichiken,Toyokawashi,34.8358,137.3974
442-0012,Shinyutakamachi,Aichiken,Toyokawashi,34.8326,137.4038
442-0013,Ooborichou,Aichiken,Toyokawashi,34.8334,137.4001
442-0014,Houeichou,Aichiken,Toyokawashi,34.832,137.3972
442-0015,Akebonochou,Aichiken,Toyokawashi,34.8334,137.3955
442-0016,Miyukichou,Aichiken,Toyokawashi,34.8343,137.3902
442-0017,Sadochou,Aichiken,Toyokawashi,34.8365,137.3908
442-0018,Shirakumochou,Aichiken,Toyokawashi,34.8355,137.3943
442-0019,Toumeichou,Aichiken,Toyokawashi,34.8327,137.4071
442-0021,Kozakurachou,Aichiken,Toyokawashi,34.8317,137.3915
442-0022,Toukouchou,Aichiken,Toyokawashi,34.8304,137.3953
442-0023,Inaridoori,Aichiken,Toyokawashi,34.8305,137.397
442-0024,Nishiyutakamachi,Aichiken,Toyokawashi,34.8291,137.3998
442-0025,Higashiyutakamachi,Aichiken,Toyokawashi,34.828,137.4038
442-0026,Toushinchou,Aichiken,Toyokawashi,34.8286,137.3952
442-0027,Sakuragidoori,Aichiken,Toyokawashi,34.8292,137.3914
442-0028,Higashisakuragichou,Aichiken,Toyokawashi,34.8291,137.393
442-0029,Suehirodoori,Aichiken,Toyokawashi,34.829,137.3914
442-0031,Toyokawanishimachi,Aichiken,Toyokawashi,34.8262,137.396
442-0032,Toyokawanakamachi,Aichiken,Toyokawashi,34.8258,137.3978
442-0033,Toyokawachou,Aichiken,Toyokawashi,34.8235,137.3995
442-0034,Nishihonmachi,Aichiken,Toyokawashi,34.8238,137.3967
442-0035,Toyokawamotomachi,Aichiken,Toyokawashi,34.8225,137.3958
442-0036,Toyokawasakaemachi,Aichiken,Toyokawashi,34.8235,137.3958
442-0037,Monzenchou,Aichiken,Toyokawashi,34.8244,137.3954
442-0038,Kouyouchou,Aichiken,Toyokawashi,34.8252,137.4053
442-0039,Tenjinchou,Aichiken,Toyokawashi,34.8241,137.405
442-0041,Asahimachi,Aichiken,Toyokawashi,34.8234,137.3942
442-0042,Kitaurachou,Aichiken,Toyokawashi,34.8219,137.3937
442-0043,Shinjukuchou,Aichiken,Toyokawashi,34.8199,137.3915
442-0044,Futamichou,Aichiken,Toyokawashi,34.8189,137.3894
442-0045,Ekimaedoori,Aichiken,Toyokawashi,34.8199,137.3885
442-0046,Saiwaichou,Aichiken,Toyokawashi,34.8237,137.3907
442-0047,Wakamiyachou,Aichiken,Toyokawashi,34.8233,137.3884
442-0048,Kaiundoori,Aichiken,Toyokawashi,34.8266,137.387
442-0049,Midorimachi,Aichiken,Toyokawashi,34.827,137.3901
442-0051,Chuuoudoori,Aichiken,Toyokawashi,34.8235,137.3842
442-0052,Kanayahonmachi,Aichiken,Toyokawashi,34.8218,137.3825
442-0053,Kanayachou,Aichiken,Toyokawashi,34.8205,137.3862
442-0054,Akashirochou,Aichiken,Toyokawashi,34.822,137.3789
442-0055,Kanayabashichou,Aichiken,Toyokawashi,34.8238,137.3771
442-0061,Honohara,Aichiken,Toyokawashi,34.8348,137.3715
442-0062,Honnochou,Aichiken,Toyokawashi,34.8376,137.381
442-0063,Nishisakuragichou,Aichiken,Toyokawashi,34.8306,137.3867
442-0064,Sakuragaokachou,Aichiken,Toyokawashi,34.8284,137.3872
442-0065,Wakabatochou,Aichiken,Toyokawashi,34.827,137.3849
442-0066,Kanayamotomachi,Aichiken,Toyokawashi,34.8249,137.3842
442-0067,Kanayanishimachi,Aichiken,Toyokawashi,34.8272,137.3798
442-0068,Suwa,Aichiken,Toyokawashi,34.826,137.3706
442-0069,Suwanishimachi,Aichiken,Toyokawashi,34.8296,137.362
442-0801,Ueno,Aichiken,Toyokawashi,34.8416,137.4144
442-0802,Asoudachou,Aichiken,Toyokawashi,34.8355,137.4158
442-0803,Mukougawarachou,Aichiken,Toyokawashi,34.8364,137.4227
442-0804,Futabachou,Aichiken,Toyokawashi,34.8287,137.4229
442-0805,Miyaharachou,Aichiken,Toyokawashi,34.8199,137.4119
442-0806,Makinochou,Aichiken,Toyokawashi,34.8232,137.4079
442-0807,Yagawachou,Aichiken,Toyokawashi,34.8303,137.4097
442-0808,Yutakagaokachou,Aichiken,Toyokawashi,34.8373,137.409
442-0809,Oohashichou,Aichiken,Toyokawashi,34.8342,137.4111
442-0811,Babachou,Aichiken,Toyokawashi,34.82,137.4019
442-0812,Mikamichou,Aichiken,Toyokawashi,34.8209,137.4276
442-0813,Dodouchou,Aichiken,Toyokawashi,34.8138,137.4101
442-0814,Innokochou,Aichiken,Toyokawashi,34.8133,137.4065
442-0815,Segichou,Aichiken,Toyokawashi,34.8143,137.4022
442-0816,Hanaichou,Aichiken,Toyokawashi,34.816,137.393
442-0817,Furujukuchou,Aichiken,Toyokawashi,34.8182,137.3942
442-0818,Chuujouchou,Aichiken,Toyokawashi,34.8147,137.3882
442-0819,Sumiyoshichou,Aichiken,Toyokawashi,34.817,137.4038
442-0821,Tougochou,Aichiken,Toyokawashi,34.8138,137.4196
442-0822,Gyoumeichou,Aichiken,Toyokawashi,34.8012,137.397
442-0823,Masaokachou,Aichiken,Toyokawashi,34.8023,137.3877
442-0824,Shimonagayamachou,Aichiken,Toyokawashi,34.8068,137.3773
442-0825,Miwadoori,Aichiken,Toyokawashi,34.8153,137.384
442-0826,Ushikubochou,Aichiken,Toyokawashi,34.8105,137.3824
442-0827,Nishijimachou,Aichiken,Toyokawashi,34.8113,137.3952
442-0828,Koujichou,Aichiken,Toyokawashi,34.8051,137.3979
442-0831,Yayoichou,Aichiken,Toyokawashi,34.8101,137.3747
442-0832,Kotobukidoori,Aichiken,Toyokawashi,34.8108,137.3737
442-0833,Nishiguchichou,Aichiken,Toyokawashi,34.8084,137.3716
442-0834,Nishikounogichou,Aichiken,Toyokawashi,34.8116,137.3698
442-0835,Shinsakuramachidoori,Aichiken,Toyokawashi,34.8137,137.3694
442-0836,Sakaimachi,Aichiken,Toyokawashi,34.8156,137.3627
442-0837,Kawahanachou,Aichiken,Toyokawashi,34.816,137.3655
442-0838,Nishidukachou,Aichiken,Toyokawashi,34.8151,137.3688
442-0839,Yotsuyachou,Aichiken,Toyokawashi,34.8184,137.37
442-0841,Daidachou,Aichiken,Toyokawashi,34.826,137.3601
442-0842,Zoushi,Aichiken,Toyokawashi,34.8201,137.357
442-0843,Sakuramachi,Aichiken,Toyokawashi,34.8163,137.3511
442-0844,Odabuchichou,Aichiken,Toyokawashi,34.8193,137.3435
442-0845,Tametouchou,Aichiken,Toyokawashi,34.8188,137.321
442-0846,Mori,Aichiken,Toyokawashi,34.8255,137.329
442-0847,Shirotori,Aichiken,Toyokawashi,34.8299,137.3388
442-0848,Shirotorichou,Aichiken,Toyokawashi,34.8299,137.3388
442-0851,Noguchichou,Aichiken,Toyokawashi,34.8349,137.3538
442-0852,Kouminami,Aichiken,Toyokawashi,34.8263,137.3321
442-0853,Shin'Aoumachou,Aichiken,Toyokawashi,34.8337,137.323
442-0854,Kouchou,Aichiken,Toyokawashi,34.834,137.3249
442-0855,Shinsakaemachi,Aichiken,Toyokawashi,34.8358,137.3269
442-0856,Kubochou,Aichiken,Toyokawashi,34.8364,137.3293
442-0857,Yawatachou,Aichiken,Toyokawashi,34.8354,137.3427
442-0861,Zaikachou,Aichiken,Toyokawashi,34.8653,137.3569
442-0862,Ichidachou,Aichiken,Toyokawashi,34.8363,137.3597
442-0863,Hiraochou,Aichiken,Toyokawashi,34.8492,137.3428
442-0871,Matsukazechou,Aichiken,Toyokawashi,34.8176,137.3886
442-0872,Kanadukachou,Aichiken,Toyokawashi,34.8178,137.3848
442-0873,Yamamichichou,Aichiken,Toyokawashi,34.8185,137.3808
442-0874,Matsuhisachou,Aichiken,Toyokawashi,34.8199,137.3778
442-0875,Sanagawachou,Aichiken,Toyokawashi,34.8219,137.3728
442-0876,Chuubuchou,Aichiken,Toyokawashi,34.821,137.3688
442-0877,Shimonogawachou,Aichiken,Toyokawashi,34.8193,137.3642
442-0878,Shinmichichou,Aichiken,Toyokawashi,34.822,137.3633
442-0879,Hagiyamachou,Aichiken,Toyokawashi,34.8229,137.3678
442-0881,Tounogichou,Aichiken,Toyokawashi,34.8157,137.3816
442-0882,Koukichou,Aichiken,Toyokawashi,34.814,137.3774
442-0883,Takamichou,Aichiken,Toyokawashi,34.8127,137.3737
442-0884,Koumeichou,Aichiken,Toyokawashi,34.8161,137.3733
442-0885,Nakanogawachou,Aichiken,Toyokawashi,34.8195,137.3745
442-0886,Ushikuboekidoori,Aichiken,Toyokawashi,34.8179,137.3774
442-0887,Akenochou,Aichiken,Toyokawashi,34.8175,137.3755
442-0888,Chitosedoori,Aichiken,Toyokawashi,34.8181,137.3815
442-0889,Minamioodoori,Aichiken,Toyokawashi,34.8169,137.3743
443-0001,Sakamotochou,Aichiken,Gamagoorishi,34.8567,137.2259
443-0002,Seidachou,Aichiken,Gamagoorishi,34.8438,137.2357
443-0003,Goichou,Aichiken,Gamagoorishi,34.8366,137.2449
443-0004,Hiratachou,Aichiken,Gamagoorishi,34.8289,137.24
443-0005,Mizutakechou,Aichiken,Gamagoorishi,34.8366,137.2334
443-0006,Gamagoorichou,Aichiken,Gamagoorishi,34.8324,137.2306
443-0007,Kaminogouchou,Aichiken,Gamagoorishi,34.838,137.2211
443-0008,Kashiwabarachou,Aichiken,Gamagoorishi,34.8411,137.2097
443-0011,Toyookachou,Aichiken,Gamagoorishi,34.8268,137.2491
443-0012,Sagarachou,Aichiken,Gamagoorishi,34.8286,137.2893
443-0013,Ootsukachou,Aichiken,Gamagoorishi,34.8137,137.281
443-0014,Kaiyouchou,Aichiken,Gamagoorishi,34.808,137.2735
443-0021,Miyachou,Aichiken,Gamagoorishi,34.8144,137.2514
443-0022,Miyakitadoori,Aichiken,Gamagoorishi,34.8211,137.2455
443-0031,Takeshimachou,Aichiken,Gamagoorishi,34.8169,137.2361
443-0032,Maruyamachou,Aichiken,Gamagoorishi,34.8192,137.2367
443-0033,Matsubarachou,Aichiken,Gamagoorishi,34.8198,137.2322
443-0034,Minatomachi,Aichiken,Gamagoorishi,34.8212,137.2256
443-0035,Sakaemachi,Aichiken,Gamagoorishi,34.8235,137.2192
443-0036,Hamachou,Aichiken,Gamagoorishi,34.8154,137.2099
443-0037,Kashimachou,Aichiken,Gamagoorishi,34.8151,137.1923
443-0038,Hiroishichou,Aichiken,Gamagoorishi,34.8203,137.1995
443-0041,Miyanarichou,Aichiken,Gamagoorishi,34.8331,137.2241
443-0042,Miyukichou,Aichiken,Gamagoorishi,34.8297,137.2223
443-0043,Motomachi,Aichiken,Gamagoorishi,34.8251,137.2258
443-0044,Takaramachi,Aichiken,Gamagoorishi,34.826,137.2236
443-0045,Asahimachi,Aichiken,Gamagoorishi,34.8261,137.2189
443-0046,Takenoyachou,Aichiken,Gamagoorishi,34.8294,137.2075
443-0047,Nishihasamachou,Aichiken,Gamagoorishi,34.8339,137.1995
443-0048,Midorimachi,Aichiken,Gamagoorishi,34.8299,137.2188
443-0051,Araigatachou,Aichiken,Gamagoorishi,34.8306,137.2357
443-0052,Araichou,Aichiken,Gamagoorishi,34.8287,137.2333
443-0053,Horigomichou,Aichiken,Gamagoorishi,34.8271,137.2366
443-0054,Fusouchou,Aichiken,Gamagoorishi,34.8234,137.2368
443-0055,Yaotomichou,Aichiken,Gamagoorishi,34.8239,137.2332
443-0056,Shinmeichou,Aichiken,Gamagoorishi,34.8243,137.2291
443-0057,Chuuouhonmachi,Aichiken,Gamagoorishi,34.8291,137.2262
443-0058,Uehonmachi,Aichiken,Gamagoorishi,34.8319,137.2292
443-0059,Honmachi,Aichiken,Gamagoorishi,34.8284,137.2298
443-0101,Ishikichou,Aichiken,Gamagoorishi,34.8184,137.179
443-0102,Kanehirachou,Aichiken,Gamagoorishi,34.8134,137.1799
443-0103,Kataharachoukitahama,Aichiken,Gamagoorishi,34.8069,137.1924
443-0104,Kataharachou,Aichiken,Gamagoorishi,34.8008,137.1845
443-0105,Nishiurachou,Aichiken,Gamagoorishi,34.7839,137.1785
443-0106,Kataharachoukasugaura,Aichiken,Gamagoorishi,34.8031,137.1905
444-0001,Hakoyanagichou(Sonota),Aichiken,Okazakishi,34.9704,137.202
444-0002,Kouryuujichou,Aichiken,Okazakishi,34.95,137.2082
444-0003,Oichou,Aichiken,Okazakishi,34.9357,137.224
444-0004,Hobochou,Aichiken,Okazakishi,34.9293,137.2214
444-0005,Okachou,Aichiken,Okazakishi,34.9278,137.2066
444-0006,Maruyamachou,Aichiken,Okazakishi,34.9365,137.2033
444-0007,Oohirachou,Aichiken,Okazakishi,34.9406,137.1937
444-0008,Horachou,Aichiken,Okazakishi,34.9471,137.1957
444-0009,Orochou,Aichiken,Okazakishi,34.9629,137.1881
444-0011,Kakemachi,Aichiken,Okazakishi,34.9529,137.1875
444-0012,Sakaemachi,Aichiken,Okazakishi,34.9486,137.1809
444-0013,Neishichou,Aichiken,Okazakishi,34.9504,137.182
444-0014,Wakamiyachou,Aichiken,Okazakishi,34.953,137.1807
444-0015,Nakamachi,Aichiken,Okazakishi,34.9567,137.1805
444-0016,Motokakemachi,Aichiken,Okazakishi,34.954,137.1854
444-0021,Houraichou,Aichiken,Okazakishi,34.9558,137.1771
444-0022,Asahichou,Aichiken,Okazakishi,34.9527,137.1774
444-0023,Ryoumachi,Aichiken,Okazakishi,34.955,137.1764
444-0024,Nishinakamachi,Aichiken,Okazakishi,34.957,137.175
444-0025,Akebonochou,Aichiken,Okazakishi,34.9574,137.175
444-0031,Umezonochou,Aichiken,Okazakishi,34.9604,137.172
444-0032,Monzenchou,Aichiken,Okazakishi,34.9585,137.1724
444-0033,Kyuuemonchou,Aichiken,Okazakishi,34.9583,137.1714
444-0034,Juuouchou,Aichiken,Okazakishi,34.9553,137.1725
444-0035,Sugouchou,Aichiken,Okazakishi,34.9543,137.1715
444-0036,Shimachou,Aichiken,Okazakishi,34.9553,137.169
444-0037,Yuukinchou,Aichiken,Okazakishi,34.9561,137.1699
444-0038,Tenmadoori,Aichiken,Okazakishi,34.9572,137.1712
444-0039,Mikagechou,Aichiken,Okazakishi,34.9588,137.1697
444-0041,Kagodachou,Aichiken,Okazakishi,34.959,137.1673
444-0042,Rokujizouchou,Aichiken,Okazakishi,34.9565,137.1683
444-0043,Karasawachou,Aichiken,Okazakishi,34.9553,137.1677
444-0044,Kouseidooriminami,Aichiken,Okazakishi,34.9573,137.165
444-0045,Kouseidoorihigashi,Aichiken,Okazakishi,34.9587,137.1652
444-0046,Renjakudoori,Aichiken,Okazakishi,34.9596,137.1657
444-0047,Hachimanchou,Aichiken,Okazakishi,34.9606,137.1657
444-0048,Rokkuhonmachi,Aichiken,Okazakishi,34.9616,137.1651
444-0049,Kameichou,Aichiken,Okazakishi,34.9603,137.1681
444-0051,Honmachidoori,Aichiken,Okazakishi,34.9602,137.1636
444-0052,Kouseichou,Aichiken,Okazakishi,34.957,137.1597
444-0053,Itayamachi,Aichiken,Okazakishi,34.9558,137.1559
444-0054,Tamachi,Aichiken,Okazakishi,34.959,137.1565
444-0055,Nishiuomachi,Aichiken,Okazakishi,34.9611,137.1579
444-0056,Fukujuchou,Aichiken,Okazakishi,34.9632,137.1599
444-0057,Zaimokuchou,Aichiken,Okazakishi,34.9612,137.1612
444-0058,Uomachi,Aichiken,Okazakishi,34.9609,137.1599
444-0059,Kouseidoorinishi,Aichiken,Okazakishi,34.9588,137.1618
444-0061,Nomichou,Aichiken,Okazakishi,34.9656,137.1631
444-0062,Matsumotochou,Aichiken,Okazakishi,34.9636,137.1615
444-0063,Motonomichou,Aichiken,Okazakishi,34.9662,137.1614
444-0064,Jouhokuchou,Aichiken,Okazakishi,34.9659,137.1583
444-0065,Kakitachou,Aichiken,Okazakishi,34.9687,137.1591
444-0066,Hirohatachou,Aichiken,Okazakishi,34.9705,137.1601
444-0067,Nishikimachi,Aichiken,Okazakishi,34.9726,137.1612
444-0068,Idaminamimachi,Aichiken,Okazakishi,34.9749,137.1614
444-0069,Idashinmachi,Aichiken,Okazakishi,34.9775,137.1623
444-0071,Inagumachou,Aichiken,Okazakishi,34.9671,137.1797
444-0072,Rokkuchou,Aichiken,Okazakishi,34.9641,137.1688
444-0073,Nomidoori,Aichiken,Okazakishi,34.9627,137.1629
444-0074,Higashinomichou,Aichiken,Okazakishi,34.9624,137.1641
444-0075,Igachou,Aichiken,Okazakishi,34.9699,137.1673
444-0076,Idachou,Aichiken,Okazakishi,34.9768,137.1714
444-0077,Idachoubaratsubo,Aichiken,Okazakishi,34.9764,137.1792
444-0078,Igashinmachi,Aichiken,Okazakishi,34.9737,137.1738
444-0079,Ishigamichou,Aichiken,Okazakishi,34.9713,137.1733
444-0100,Ikanikeisaiganaibaai,Aichiken,Nukatagunkoutachou,34.8379,137.1661
444-0101,Nagamine,Aichiken,Nukatagunkoutachou,34.8977,137.19
444-0102,Kubota,Aichiken,Nukatagunkoutachou,34.8905,137.188
444-0103,Ookusa,Aichiken,Nukatagunkoutachou,34.8768,137.1781
444-0104,Sakazaki,Aichiken,Nukatagunkoutachou,34.8982,137.1727
444-0111,Kouriki,Aichiken,Nukatagunkoutachou,34.886,137.1691
444-0112,Kitawashida,Aichiken,Nukatagunkoutachou,34.8851,137.1659
444-0113,Hishiike,Aichiken,Nukatagunkoutachou,34.8732,137.1667
444-0114,Yokoochi,Aichiken,Nukatagunkoutachou,34.8666,137.1735
444-0115,Ogi,Aichiken,Nukatagunkoutachou,34.8606,137.1803
444-0116,Ashinoya,Aichiken,Nukatagunkoutachou,34.8583,137.1683
444-0121,Nagano,Aichiken,Nukatagunkoutachou,34.8855,137.1439
444-0122,Mutsuguri,Aichiken,Nukatagunkoutachou,34.8573,137.1593
444-0123,Kamimutsuguri,Aichiken,Nukatagunkoutachou,34.8463,137.1629
444-0124,Fukouzu,Aichiken,Nukatagunkoutachou,34.8354,137.1775
444-0125,Sakagawa,Aichiken,Nukatagunkoutachou,34.8311,137.1519
444-0126,Kiriyama,Aichiken,Nukatagunkoutachou,34.8429,137.1479
444-0127,Sumi,Aichiken,Nukatagunkoutachou,34.8566,137.1297
444-0128,Noba,Aichiken,Nukatagunkoutachou,34.8699,137.147
